file_name,label,word_sequence
10591_10.txt,1,0-0-0-0-0-0-0-0-6-0-0-0-0-3-0-0-0-4-0-0-38-1-1-0-937-691-0-0-3-0-0-0-269-75-0-0-0-0-0-0-0-0-75-0-0-0-0-0-0-0-680-0-324-0-0-0-0-0-821-0-266-0-0-142-0-0-0-0-0-266-0-0-210-0-0-0-384-0-0-0-0-0-0-0-0-0-0-0-0-0-280-0-0-0-0-739-0-0-0-0-695-0-405-0-0-0-12-0-407-53-0-0-0-1-1-0-0-743-0-0-934-0-0-0-0-710-0-0-0-99-0-87-0-310-0-0-0-0-0-0-0-495-0-0-0-0-148-0-0-0-0-0-0-0-0-0-0-26-0-0-0-0-525-0-0-0-0-0-0-0-115-0-0-0-0-0-0-0-0-0-73-0-0-0-0-0-0-0-0-0-1-1-0-3-492-0-99-730-330-0-36-0-736-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-99-0-0-0-0-0-0-0-0-10-0-743-0-0-0-14-172-0-666
2513_9.txt,1,0-117-0-73-0-0-0-91-0-0-0-0-0-0-47-0-0-0-0-0-0-0-446-0-239-679-0-0-176-0-0-0-0-0-0-118-0-18-344-0-0-0-0-4-319-0-0-0-271-0-0-0-732-0-0-0-308-0-0-0-0-0-0-169-694-0-0-0-0-0-0-0-0-0-0-0-155-620-0-0-0-0-0-0-0-679-0-379-0-0-291-0-0-0-0-0-0-0-43-0-0-853-0-700-160-0-0-0-13-0-0-115-2-0-0-15-16-90-0-0-0-0-0-0-0-254-175-0-36-0-0-0-0-0-82-815-0-0
4134_7.txt,1,0-0-0-0-0-0-0-0-0-217-0-0-0-0-579-0-0-114-332-0-0-186-0-177-0-83-0-0-0-0-0-0-0-953-0-194-0-0-0-529-0-0-0-0-0-0-0-0-0-0-0-0-0-0-51-228-0-248-144-0-319-0-0-0-0-0-0-0-0-197-0-907-0-194-0-60-45-0-0-0-0-0-0-350-0-0-0-0-0-130-0-0-0-0-0-0-0-0-555-0-0-0-0-0-0-0-0-0-0-579-0-729-579-0-0-0-11-0-0-1-1-0-33-0-37-0-0-0-0-0-9-0-0-76-0-0-0-259-0-0-0-0-0-0-0-20-614-0-0-0-82-195-0-0-0-0-0-0-0-20-175-0-0-114-0-0-0-0-0-0-0-0-271-0-107-0-99-562-0-0-153-426-83-0-0-0-0-278-0-0-0-0-0-0-0-154-0-0-0-0-0-0-189-739-0-56-0-21-0-153-5-0-0-0-0-0-4-0-0-356-0-0-0-0-0-0-0-186-0-327-0-0-0-0-0-0-55-579-0-1-1-0-0-0-0-0-0-770-0-0-268-0-885-0-15-11-235-0-0-272-172-193
5497_9.txt,1,0-0-288-0-531-583-0-0-0-0-0-537-0-0-587-0-0-0-0-659-0-0-0-0-624-0-746-0-426-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-42-567-0-0-166-0-0-0-0-0-0-135-60-0-0-101-244-0-0-0-0-0-0-0-42-567-0-0-0-366-0-24-6-0-0-505-0-0-0-536-0-0-620-0-216-0-0-0-0-805-0-0-389-0-3-5-0-0-0-366-0-0-0-0-0-0-304-0-78-0-82-0-200-0-0-0-0-0-0-0-595-5-0-0-881-0-0-0-613-0-0-0-158-409-0-0-3-0-141-341-0-0-461-0-0-3-595-5-0-0-0-393
2454_10.txt,1,0-0-0-0-0-0-0-0-0-0-0-0-0-360-0-0-0-0-14-1-1-0-285-0-0-0-0-0-0-0-0-1-1-0-0-0-0-0-0-0-0-0-105-854-0-0-0-0-0-0-0-0-0-0-0-0-0-39-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-0-68-0-0-3-0-0-0-0-31-0-0-0-23-0-0-897-0-0-769-0-0-0-0-0-0-705-0-0-0-0-13-0-0-0-0-0-0-0-85-0-8-0-136-0-0-482-0-0-633-0-0
3163_10.txt,1,0-0-0-488-144-249-0-108-155-0-1-1-21-0-0-664-0-0-201-0-0-0-106-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-197-0-0-0-0-148-0-0-352-0-0-0-0-0-0-0-14-0-0-201-373-0-0-0-473-0-0-0-0-0-0-362-0-0-161-0-0-0-0-0-618-0-0-0-228-0-148-238-0-664-0-0-0-0-0-0-0-141-0-128-192-0-0-0-106-1-1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-239-0-326-0-0-0-0-0-16-0-12-0-0-323-432-0-0-0-0-0-848-0-0-0-0-319-0-0-0-0-0-17-85-737-0-0-0-0-0-0-0-0-0-0-11-325-0-0-85-0-101-0-0-0-65-0-29-346-0-0-131-0-120-0-0-0-0-0-16-0-0-40-0-0-0-153-0-0-0-0-0-0-0-0-0-4-0-0-0-0-0-0-0-134-85-0-391-0-0-859-201-0-0-147-0-0-0-0-0-0-0-0-0-0-0-0-86-266-0-846-0-21-0-205-0-0-0-0-141-140-0-0-0-0-0-0-712-0-0-0-0-167-0-55-140-727-0-71-0-0-52-0-0-185-1-1-0-664-151-0-0-732-0-0-652-0-0-0-0-0-0-0-0-223-0-0-26-0-0-0-85-0-0-0-0-0-0-0-0-0-66-553-177-98-8-0-1-1-0-0-672-0-0-0-0-0-0-0-0-27-0-147-0-184-0-0-0-41-188-0-0-0-0-62-523-0-0-0-0-0-0-0-0-10-283-0-0-0-0-712-0-0-230-4-0-0-38-138-164-43-0-4-0-34-0-31-103-0-0-57-0-0-0-905-0-0-0-0-0-874-65-0-0-0-0-16-0-0-167-0-41-167-0-51-0-0-0-0-0-0-0-0-45-0-0-12-0-0-385-0-0-115-62-0
2305_10.txt,1,0-96-0-0-0-0-6-2-0-7-0-0-204-0-0-33-0-35-0-0-0-2-0-0-0-0-0-0-0-0-0-308-0-0-0-416-0-0-137-0-0-2-0-0-117-0-23-0-7-0-0-0-0-154-160-0-0-0-22-0-681-0-0-6-2-0-164-0-0-414-0-421-0-0-40-0-0-0-0-0-0-100-16-0-0-0-0-0-0-0-0-0-0-308-0-0-308-0-654-0-0-0-0-0-66-81-0-184-44-0-0-0-64-0-0-0-0-0-0-204-0-12-39-394-0-0-0-262-57-0-440-0-158-40-0-0-0-46-16-0-0-280-8-0-0-0-0-0-11-364-54-0-2-0-0-46-0-0-0-0-148-0-0-184-0-67-0-54-0-74-9-0-148-0-0-7-0-0-204-0-0-7-0-0-0-75-0-0-2-165-0-0-753-618-0-104-0-0-0-0-735-0-7-11-0-22-0-20-0-0-0-10-125-0-947-0-23-0-7-266-0-0-8-56-0-241
12358_7.txt,1,0-2-0-127-0-0-0-921-0-0-0-0-713-909-0-0-199-843-0-0-0-242-0-0-49-0-0-246-0-0-0-0-0-0-0-0-0-0-0-0-0-0-33-0-2-0-0-0-22-0-0-0-0-0-0-859-0-0-0-932-0-0-0-79-0-270-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-324-0-72-0-37-0-0-0-0-0-0-116-0-0-0-0-0-0-0-0-0-0-0-152-0
4977_7.txt,1,0-32-0-30-0-61-0-0-0-0-0-0-0-0-87-0-0-0-0-0-0-0-148-0-223-0-0-0-0-63-77-14-117-0-0-0-406-0-388-0-0-0-0-0-795-0-0-0-247-166-0-0-0-0-0-0-6-175-0-166-0-0-474-0-314-0-347-0-0-0-100-0-0-0-0-0-0-0-448-0-0-0-0-0-177-0-0-0-1-1-125-0-0-0-0-91-0-152-0-67-129-0-38-155-0-12-0-0-0-0-0-657-0-54-0-0-0-0-0-0
7048_10.txt,1,0-37-0-0-3-123-0-0-0-0-0-66-0-3-11-195-0-0-27-0-0-59-0-186-0-0-147-0-377-51-0-0-0-0-0-37-0-0-2-0-0-7-304-5-0-48-0-0-3-0-0-0-0-179-0-3-0-11-0-0-0-227-0-0-0-917-0-16-0-0-0-0-0-0-0-8-0-0-214-0-129-47-0-831-4-0-0-0-599-0-2-0-260-0-0-0-0-0-0-393-5-0-0-71-0-0-0-808-0-0-0-0-0-0-0-0-0-109-876-0-0-0-0-0-24-0-2-496-330-1-1-451-0-0-59-182-0-0-143-0-0-107-0-0-0-0-0-0-0-0-0-0-0-0-0-0-177-0-28-0-0-318-0-0-388-0-0-117-0-572-131-0-107-0-0-0-0-0-0-0-585-0-0-0-2-0-205-736-1-1-88-0-386-0-0-0-0-41-0-0-0-0-0-100-0-0-505-215-0-0-0-0-0-0-0-0-0-0-116-527-0-0-412-0-0-131-0-107-0-264-0-0-2-0-0-54-0-2-0-0-374-23-0-20-999-0-0-0-0-163-167-278-0-0-391-0-0-293-0-0-0-528-0-0-0-0-0-0-0-0-0-0-371-0-0-0-0-0-0-0-0-0-186-0-11-0-28-0-0-0-828-135-0-904-368-0-0-826-0-0-117-444-0-0-0-0-66-0-342-0-0-66-0-0-0-515-0-101-10-232-0-15-51-0-0-0-0-0-43-0-390-0-0-0-0-0-0-117-0-6-175-0-150-0-0-0-0-88-0-0-132-527-0-809-0-0-880-0-0-0-269-107-0-0-126-329-0-1-1-0-640-212-0-762-0-0-0-0-330-0-0-921-348-0-477-0-0-0-99-976-0-0-0-0-37-0-7-404-251-0-2-0-0-0-0-0-0-0-0-321-0-0-0-11-0-0-674-0-2-0-71-0-855-790-0-0-0-629-0-629-0-0-0-384
5805_9.txt,1,0-0-13-0-0-23-0-860-125-0-0-0-37-0-0-0-46-0-347-0-0-0-0-0-421-0-0-0-0-0-0-0-0-0-3-0-43-33-0-0-205-0-557-0-0-0-2-145-969-497-0-0-0-0-82-405-0-494-242-422-0-0-0-11-11-752-118-0-0-294-0-37-0-0-793-0-0-0-569-0-0-0-0-777-4-0-0-0-0-0-75-0-0-3-0-0-0-0-0-0-0-0-0-0-0-0-184-0-0-0-0-0-0-0-0-515-0-0-0-0-0-0-15-0-24-0-0-1-1-0-0-0-35-0-0-422-0-0-3-607-0-0-73-0-0-0-0-0-11-787-0-0-490-0-0-0-174-0-0-0-396-0-720-0-0-0-135-0-0-542-349-489-0-0-0-844-0-0-0-0-0-0-0-0-0-644-0-0-0-0-0-217-0-0-0-0-0-141-0-0-339-0-0-0-0-0-894-0-0-0-0-225-0-0-359-0-0-0-829-0-86-0-99-0-0-12-0-0-337-0-0-0-787-0-607-0-0-60-472-95-0-0-1-1-0-0-0-47-0-0-0-0-648-778-0-0-0-40-0-0-0-0-0-0-0-0-0-613-0-0-0-0-0-0-526-0-0-692-0-1-1-0-231-0-0-3-0-0-0-522-0-442-0-0-0-0-0-0-0-0-0-0-0-442-0-0-45-0-0-0-0-0-726-0-120-0-0-0-0-0-0-0-0-842-0-0-0-60-6-413-0-0-0-193-322-95-722-0-0-465-425-0-0-468-0-0-108-0-0-4-0-0-292-0-0-239-0-0-0-0-0-939-0-0-60-413-0-434-0-0-0-3-0-0-0-0-827-0-166-0-919-0-338-413-0-0-593-0-0-0-0-0-322-95-0-0-0-0-480-0-120-0-0-0-17-654-0-0-0-0-0-0-0-5-0-0-132-0-0-0-0-347-0-0-0-0-0-16-0-0-0-363-0-0-0-444-0-0-0-0-0-0-0-699-0-559-0-0-66-109-100-0-0-0-0-0-0-0-403-1-1-0-3-0-77-77-0-0-35-0-0-23-0-37-0-0-0-0
8730_8.txt,1,32-0-0-199-17-7-0-0-0-494-761-293-0-42-0-0-0-0-98-0-0-0-0-0-321-0-0-0-0-0-0-0-0-0-0-2-0-761-0-99-0-0-0-0-0-151-0-0-372-0-0-211-0-0-933-0-0-0-350-0-0-0-0-0-0-0-0-20-0-0-0-23-0-0-10-188-0-0-0-933-0-0-0-0-0-0-93-0-0-0-0-0-0-0-0-0-0-47-0-0-0-0-577-0-449-29-0-0-879-2-0-0-0-396-0-67-60-25-0-0-0-0-10-0-632-0-16-0-0-0-786-0-0-824-0-0-0-0-0-0-0-0-0-0-0-346-0-0-0-10-0-903-0-38-0-0-0-0-142-0-699-0-0-0-943
230_9.txt,1,0-0-21-105-0-3-0-0-0-0-705-4-0-0-370-25-0-0-95-215-0-428-0-0-0-507-0-0-2-0-0-0-303-0-0-0-0-0-0-0-0-0-0-0-250-0-0-0-70-0-0-0-894-0-0-0-0-0-0-66-0-681-0-65-0-92-72-0-0-0-0-23-0-0-0-53-0-0-0-0-0-0-0-369-0-7-0-0-0-0-0-457-0-209-0-0-767-0-35-308-0-148-0-64-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-210-0-31-0-0-0-0-0-0-0-0-0-809-428-0-0-0-0-0-809-0-0-0-0-38-0-0-2-0-0-55-994-428-0-0-0-0-0-0-0-0-20-229-0-14-0-0-1-1-0-2-0-0-0-0-0-88-0-0-171-0-172-0-159-1-1-0
10077_10.txt,1,0-0-129-0-370-2-0-0-9-0-0-0-0-0-0-0-0-855-0-388-0-0-0-0-0-0-0-0-0-240-128-74-0-0-27-51-0-0-128-0-0-0-0-0-0-731-0-0-0-83-383-0-0-0-0-9
11540_10.txt,1,0-0-0-0-0-288-0-64-0-78-0-73-0-0-0-882-246-0-0-4-0-0-131-0-0-0-587-0-78-0-0-541-0-0-0-0-0-0-0-95-0-0-0-380-0-0-0-646-0-0-0-0-780-0-0-219-0-20-0-56-0-0-0-0-578-0-646-0-0-0-578-0-0-0-219-0-0-0-197-0-0-0-646-0-0-0-0-380-0-0-72-0-0-0-14-0-0-0-48-31-219-438-0-4-0-178-98-0-0-0-771-0-985-0-14-0-0-0-0-115-73-0-763-0-0-115-73-0-140-0-289-0-75-0-0-0-31-547-0-0-963-0-0-0-0-0-646-0-0-0-0-102-0-0-324-0-0-0-0-0-0-0-0-0-0-0-194-742-0-0-9-0-0-723-0-0-0-0-347-0-0-0-0-0-0-0-0-0-0-135-0-0-0-0-0-14-0-0-140-2-0-0-0-234-0-0-0-882-246-0-0-110-12-234-2-265
1383_7.txt,1,0-93-296-644-0-0-0-0-0-0-110-0-0-0-0-0-77-257-0-296-0-514-296-0-934-0-0-0-0-297-0-0-207-0-761-0-60-0-0-296-0-642-0-18-0-0-0-0-0-0-0-0-0-0-32-0-0-0-0-0-0-1-1-0-937-604-0-0-21-713-0-0-383-0-0-0-0-627-0-0-0-398-0-0-0-0-0-0-270-0-0-0-154-0-815-0-26-0-0-0-0-0-0-683-0-0-0-98-0-0-1-1-13-0-0-2-0-934-0-379-0-383-0-0-0-0-0-0-61-0-0-934-411-0-0-0-0-0-0-0-0-0-0-0-0-0-0-839-0-17-5-0-0-0-34-33-0-81-0-0-0-0-0-0-0-0-0-4-614-0-934-0-1-1-0-549-0-0-0-7-5-0-12-0-0-0-0-0-84-0-0-0-21-0-0-0-0-0-0-384-0-0-973-178-0-188-0-0-0-0-0-0-308-0-893-0-0-0-0-151-133-0-0-0-0-422-0-0-0-893-0-0-0-801-0-415-0-0-0-0-246-0-0-0-0-0-0-0-185-679-0-0-2-0-0-0-209-0-0-1-1-0-0-0-0-0-0-0-0-0-67-0-0-0-0-49-0-0-0-0-0-0-0-0-0-0-0-499-0-0-516-0-0-0-0-0-0-0-231-0-0-0-0-49-0-60-2-0-0-0-0-0-0-0-0-0-0-0-0-983-83-0-0-0-536-0-130-0-0-0-39-0-0-0-130-0-18-0-0-0-0-0-0-0-0-18-499-0-0-0-209-0-0-0-0-0-231-1-1-185-0-549-0-0-0-7-5-0-0-0-21-0-0-0-0-409-0-0-0-0-0-1-1-0-46-185-0-409-0-0-0-688-0-0-0-0-0-0-0-0-0-0-0-0-857-0-0-49-1-1-129-0-0-518-68-15-0-22-0-0-340-0-41-0-0-0-0-7-5-0-0-0-0-0-0-1-1-0-0-143-0-0-0-0-22-0-198-126-0-0-0-134-0-0-35-0-0-0-0-0-0-0-2
9775_8.txt,1,0-0-0-0-0-93-135-0-94-3-0-0-0-0-0-0-0-0-446-0-0-0-0-981-0-0-0-0-0-0-0-0-0-0-0-0-0-0-108-0-0-0-0-268-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-629-0-0-0-826-0-1-1-0-3-0-462-0-0-97-0-0-0-0-0-0-0-0-446-0-21-0-0-489-0-0-0-231-0-0-340-0-168-0-0-691-0-0-231-0-0-3-0-231-0-0-177-0-5-0-0-0-3-0-0-0-0-0-0-0-0-0-0-0-857-0-484-0-266-0-534-1-1-0-48-659-0-0-91-0-0-0-0-0-944-0-82-0-0-0-0-0-0-99-0
4003_9.txt,1,0-130-192-439-0-0-218-0-0-471-499-0-0-0-0-352-319-0-0-45-0-0-899-0-10-0-130-607-0-0-0-0-45-0-0-615-0-0-0-0-0-75-0-0-45-0-18-0-418-0-0-0-39-453-1-1-0-0-0-0-522-90-0-300-844-0-639-0-0-45-0-0-0-418-499-0-0-0-0-0-0-0-493-0-18-0-0-0-40-0-0-216-300-1-1-56-0-91-26-760-0-0-130-0-714-0-2-844-0-0-0-0-0-941-562-0-143-0-0-0-0-28-0-0-0-0-20-0-1-1-0-240-390-126-0-0-582-3-1-1
301_10.txt,1,0-0-0-0-736-631-0-0-0-282-263-0-0-0-832-0-0-0-0-32-829-0-87-0-0-168-0-62-601-0-240-571-0-989-0-617-638-0-0-217-363-0-809-0-0-0-399-182-0-0-0-736-0-0-147-0-234-0-444-98-0-0-0-3-0-0-562-0-0-584-114-0-0-0-13-0-0-0-0-0-114-0-0-0-3-0-0-0-0-0-0-0-0-0-403-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-30-0-0-182-0-533-0-0-569-0-0-859-0-0-197-0-0-0-569-0-189-0-0-0-870-0-0-0-243-0-0-0-0-666-0-0-321
450_10.txt,1,0-0-767-0-2-0-0-0-0-303-0-0-0-0-506-0-0-584-537-0-0-79-336-0-2-0-132-232-0-0-0-0-667-288-0-0-35-0-0-0-478-0-88-0-198-10-66-0-0-0-0-559-0-0-0-0-0-0-0-0-550-0-0-0-0-0-147-0-0-2-0-751-0-550-0-727-0-0-0-146-0-0-0-0-0-626-0-0-0-0-786-0-17-0-0-0-0-39-409-0-0-0-0-29-0-0-502-0-0-0-0-0-0-980-0-355-0-0-0-0-1-1-0-0-550-0-0-0-0-0-0-0-0-20-0-808-118-329-0-0-0-0-584-980-0-0-0-0-0-2-0-0
7207_7.txt,1,0-302-0-0-835-0-14-0-0-0-621-0-0-0-52-5-0-0-3-0-0-18-86-211-0-26-0-0-0-0-216-45-0-0-234-3-0-396-0-0-0-0-3-0-431-0-0-0-0-37-0-304-0-0-286-0-0-0-0-804-0-346-0-0-0-0-107-0-0-0-0-3-0-332-0-0-186-0-0-0-0-0-903-0-735-0-0-0-0-0-0-0-0-0-0-0-467-38-365-0-362-0-0-0-0-186-0-0-499-0-0-0-357-0-0-0-0-0-0-0-186-616-0-297-0-0-0-0-0-0-0-0-0-0-0-0-0-0-852-0-0-384-607-0-0-37-0-0-0-0-0-0-0-0-0-0-726-0-0-0-0-0-0-0-0-0-64-1-1-333-0-0-0-917-0-0-363-0-569-0-0-4-0-0-0-0-0-27-0-3-819-0-0-0-555-0-28-0-0-0-152-0-325-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-36-346-0-0-0-0-6-0-314-126-0-0-7-389-0-0-202-0-0-0-0-0-0-0-0-0-107-0-0-0-648-844-0-24-0-0-698-0-28-0-0-0-0-0-126-0-0-0-0-0-10-0-6-0-0-0-0-0-6-90-0-452-0-3-0-37-765-785-0-0-0-363-0-64-44-0-268-0-0-100-90-71-0-0-0-0-0-3-0-111-68-0-0-832-0-922-0-0-0-309-0-0-3-0-60-505-789-0-0-0-0-111-0-0-0-99-0-0-478-0-0-3-14-313-0-0-0-795-0-0-0-230-0-3-0-0-15-0-0-13-13-44
11311_10.txt,1,0-69-0-0-0-0-0-17-0-0-0-0-40-0-0-739-50-0-0-0-439-0-172-54-0-0-0-0-0-37-0-0-36-0-0-16-0-3-0-0-0-80-0-29-0-0-165-0
7148_10.txt,1,0-2-0-4-0-0-251-0-0-0-308-0-0-0-0-0-0-0-0-0-0-697-0-0-0-0-0-0-0-815-0-0-0-0-0-743-0-0-0-0-796-0-0-0-0-0-0-0-732-0-0-815-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-67-0-0-0-0-330-0-2-0-157-0-0-0-0-0-359-0-0-0-0-0-0-0-0-0-92-0-2-0-0-0-0-0-0-0-0-148-0-978-0-25-0-80-0-2-0-680-0-157-461-0-46-0-0-55-14
9730_8.txt,1,0-0-686-184-0-0-0-0-0-87-0-0-0-0-0-42-0-83-0-0-0-467-0-0-0-2-0-332-0-0-553-0-0-332-0-0-0-239-0-0-0-0-1-1-0-83-0-0-0-0-0-0-62-601-0-0-0-0-24-0-0-0-0-282-263-0-99-0-141-0-0-0-0-0-0-0-0-2-0-0-474-599-0-24-0-0-0-88-0-0-0-0-0-173-0-0-0-114-0-0-85-0-0-0-119-0-0-0-0-0-0-0-0-0-0-0-253-0-0-0-0-0-9-0-0-0-0-0-0-0-578-0-0-0-34-0-13-0-0-0-0-0-0-0-0-0-0-0-14-1-1-0-0-0-0-0-0-35-0-0-0-0-0-0-132-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-177-0-0-0-0-0-0-48-0-0-0-48-0-553-568-0-0-0-0-419-0-197-0-0-0-0-0-655-0-0-0-0-0-503-0-89-0-155-0-0-380-0-0-0-0-147-222-0-0-0-0-514-0-0-123-0-67-0-0-0-0-0-0-0-0-0-0-420-222-0-232-0-468-0-0-0-127-4-123-26-0-0-0-35-0-384-0-0-0-0-89-0-0-107-0-0-0-0-307-0-386-0-123-0-96-0-280-88-0-0-0-0-0-0-0-0-426-0-0-134-0-51-127-1-1-0-0-0-0-0-0-0-0-0-0-0-0-0-798-0-0-0-0-0-0-0-0-0-0-0-72-1-1-0-0-316-0-255-0-0-0-0-0-0-23-0-0-43-0-0-66-0-0-0-11-0-227-0-145-0-112-0-246-0-0-0-0-65
7619_10.txt,1,0-964-766-0-0-0-557-0-0-0-0-0-0-0-0-0-0-0-0-0-10-0-0-290-0-437-1-1-0-0-36-0-0-0-0-931-190-290-0-0-0-41-0-551-0-321-0-0-836-113-0-0-608-0-608-0-610-1-1-0-76-0-0-0-14-0-0-0-6-0-0-417-0-0-224-39-0-0-645-0-0-0-498-0-241-1-1-0-931-190-0-220-0-0-0-0-63-77-14-117-888-0-488-243-0-164-0-0-0-0-800-0-0-0-0-290-0-696-0-0-0-0-1-1-0-127-0-10-151-61-0-0-0-0-0-0-0-41-0-22-619-5-0-0-320-0-47-0-0-0-277-27-0-0-0-0-0-10-0-271-0-0-0-0-0-0-32-0-1-1-313-0-0-0-0-0-0-290-0-0-0-551-0-0-769-0-0-114-0-0-168-0-0-1-1-0-404-251-290-0-0-0-0-0-0-0-39-74-413-0-0-0-0-414-0-101-0-188-0-0-0-47-1-1-12-0-41
11440_10.txt,1,0-302-0-105-0-0-0-0-369-0-0-214-9-0-31-365-0-293-0-0-12-25-0-5-0-32-103-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-355-0-0-0-0-0-0-0-0-0-0-0-934-0-0-0-0-0-934-0-0-296-0-0-0-244-0-0-0-0-0-0-0-0-392-0-0-212-420-0-539-0-0-0-12-0-3-0-1-1-0-207-4-0-0-0-686-0-0-0-0-0-0-0-0-317-0-3-0-181-0-624-78-0-0-23-0-0-0-0-0-3-0-132-0-0-0-0-0-0-254-638-0-0-0-0-0-0-0-0-176-0-214-9-1-1-0-0-96-0-0-0-0-0-0-0-476-0-0-79-14-369-0-15-16-0-35-116-564-0-0-0-0-0-0-0-0-0-48-15-0-230-0-3-98-0-624-0-0-0-0-0-0-0-508-151-23-564-392-0-0-0-934-9-0-502-0-0-0-0-22-0-26-0-45-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-1-1-420-0-3-0-0-526-0-462-0-0-0-0-0-0-0-0-0-51-0-0-554-306-0-245-0-0-0-0-0-0-0-157-0-3-0-412-0-0-0-0-0-0-358-0-0-0-1-1
6108_8.txt,1,0-364-0-3-0-13-32-0-17-0-128-925-0-0-3-0-32-0-0-0-0-0-0-51-0-275-478-0-718-0-2-7-0-0-44-0-0-0-0-0-0-0-0-261-0-0-0-649-88-0-0-0-0-0-1-1-0-36-0-18-0-6-0-0-0-473-143-0-0-665-134-0-0-0-0-0-0-9-0-177-0-874-0-0-14-0-0-0-18-177-0-107-0-696-1-1-0-0-5-0-0-0-0-3-0-0-0-0-0-27-0-0-0-0-0-0-32-0-728-30-0-0-27-0-0-0-0-183-0-0-100-96-0-0-0-0-0-0-0-0-464-0-0-2-1-1-0-65-0-0
3063_10.txt,1,0-21-9-68-0-0-0-0-269-0-813-76-0-69-0-0-79-0-0-613-0-613-657-0-0-0-0-0-0-0-493-0-0-201-0-3-0-209-0-122-0-0-791-111-0-0-281-694-450-0-0-0-206-70-352-0-830-0-0-0-0-0-0-35-163-0-33-0-0-0-0-390-0-0-75-0-109-84-297-0-0-0-0-0-0-0-0-0-855-0-0-0-0-201-0-0-820-0-100-20-0-12-0-0-0-0-0-254-0-0-0-201-0-0-0-30-0-0-0-0-14-172-0-0-674-0-68-0-0-0-0-0-76-0-0-662-0-2-0-937-0-0-351-0-0-0-0-3-0-14-0-0-478-0-0-0-238-0-0-0-0-487-808-0-3-0-0-0-0-281-694-0-230-0-4-150-0-0-0-215-0-0
3732_10.txt,1,0-0-0-0-18-398-0-0-32-0-20-30-984-0-20-0-0-0-4-274-0-11-0-0-0-0-0-726-0-0-0-0-0-0-0-0-0-55-0-0-0-274-0-0-278-0-71-0-0-0-0-0-0-374-4-0-0-38-229-0-63-0-0-301-303-0-0-53-0-0-0-0-0-374-0-20-540-107-0-0-0-0-0-0-55-984-0-169-36-0-0-0-107-0-0-143-0-0-31-0-50-0-0-0-0-366-0-67-0-779-728-0-0-232-419-0-0-554-372-0-0-0-853-0-0-39-0-713-0-4-0-0-0-0-0-0-437-0-0-0-0-11-0-0-0-0-611-0-0-0-0-0-237-0-0-0-281-783-513-582-0-314-3-0-524
2424_7.txt,1,180-0-16-0-0-0-0-0-0-324-0-0-0-0-0-19-0-111-0-14-117-0-309-0-3-100-66-0-441-0-500-720-0-0-0-188-0-8-56-0-0-0-0-0-0-0-560-0-46-142-0-0-0-0-34-11-0-13-0-0-430
7242_7.txt,1,329-0-0-0-20-206-0-0-0-0-0-0-0-0-4-0-0-14-8-56-0-0-0-0-0-0-0-0-0-989-0-5-0-0-288-0-0-62-0-0-125-0-3-607-0-0-0-0-0-372-0-0-0-0-0-0-57-882-0-0-804-22-0-0-58-185-830-0-0-0-0-7-0-0-277-88-0-0-7-0-0-0-0-0-0-0-0-0-0-83-0-189-0-83-0-0-0-0-0-0-0-0-446-0-0-0-0-0-0-0-0-0-8-0-0-42-61-0-0-0-91-46-80-0-659-0-0-0-328-0-221-0
5684_10.txt,1,0-0-0-0-3-0-0-0-3-217-182-0-0-0-0-0-0-0-0-1-1-0-2-0-0-4-0-397-0-0-0-945-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-286-0-0-0-0-0-0-22-0-0-0-182-0-0-0-0-217-0-0-0-0-0-0-754-0-182-0-0-3-0-0-343-0-0-0-0-0-0-447-0-0-0-425-1-1-333-0-0-0-3-0-63-0-36-0-0-0-76-0-198-0-0-5-0-48-0-0-0-0-344-0-0-0-0-16-0-0-0-0-0-182-0-0-213-0-0-0-0-54-0-182-0-0-129-456-0-862-5-0-55-40-1-1-0-0-0-0-182-0-0-215-0-5-394-0-221-0-0-26-0-0-230-54-0
